PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink
589,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C1533685,Injection procedure,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0020971,Immunization,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0042196,Vaccination,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C4317006,Arthritis Pain,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C1963578,Release (procedure),,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1969653,MUNGAN SYNDROME,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C2986716,Quarter of the Udder,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0227230,Body of stomach,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0018681,Headache,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0027497,Nausea,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0085593,Chills,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0041834,Erythema,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1535939,Pneumocystis jiroveci pneumonia,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0018563,Hand,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0227230,Body of stomach,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1457887,Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0027497,Nausea,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0015672,Fatigue,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C2957106,headache severe,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0741585,BODY ACHE,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1517205,Flare,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C2037193,Acute onset fever,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0423866,Lanugo,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0679247,Terminal illness,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0853204,No Side Effect,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0020975,Secondary Immunization,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C3714506,Meckel syndrome type 1,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C1533734,Administration procedure,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0016382,Flushing,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0220870,Lightheadedness,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0042200,Influenza vaccination,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0042196,Vaccination,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0039483,Giant Cell Arteritis,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0557061,Discussion (procedure),,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0012833,Dizziness,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0220870,Lightheadedness,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0016382,Flushing,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0362046,Prediabetes syndrome,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C1533734,Administration procedure,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0087111,Therapeutic procedure,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0037315,Sleep Apnea Syndromes,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0844334,septoplasty,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0184661,Interventional procedure,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1868677,PHOTOPAROXYSMAL RESPONSE 1,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0406636,Lupus erythematosus tumidus,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234238,Ache,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0004096,Asthma,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,C0993472,Prednisone 10 MG,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0024117,Chronic Obstructive Airway Disease,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C3714496,Chronic obstructive pulmonary disease of horses,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0278141,Excruciating pain,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0037011,Shoulder Pain,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1868677,PHOTOPAROXYSMAL RESPONSE 1,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,C0993472,Prednisone 10 MG,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0227230,Body of stomach,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234238,Ache,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1517205,Flare,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0012634,Disease,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0003868,"Arthritis, Gouty",,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C3469597,Administration of medication,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C3687832,Drugs - dental services,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1457887,Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0013404,Dyspnea,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0019552,Hip structure,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0476273,Respiratory distress,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0278141,Excruciating pain,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C2676739,Chromosome 2q32-Q33 Deletion Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0016129,Fingers,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0406636,Lupus erythematosus tumidus,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1517205,Flare,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C1456647,Childhood Immunization,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0699819,Gut,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0040456,Impacted tooth,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0021853,Intestines,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0231218,Malaise,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C1550244,Cuff - body part,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C3887642,Hippocampus Proper,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C3714506,Meckel syndrome type 1,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C4554334,IVE Regimen,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1836672,"Total Hypotrichosis, Mari type",,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0032533,Polymyalgia Rheumatica,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,C4554334,IVE Regimen,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1517205,Flare,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,,,,,C0987999,Naproxen 500 MG,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C2364135,Discomfort,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0027497,Nausea,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0009806,Constipation,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
589,C0004135,Ataxia Telangiectasia,,,,,,,https://connect.mayoclinic.org/discussion/pmr-and-corona-virus-vaccine/
