,PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink,Author
11737,529,C5203670,COVID-19,,,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11738,529,C0009443,Common Cold,,,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11739,529,C0012634,Disease,,,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11740,529,C0021400,Influenza,,,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11741,529,,,,,,,C0024109,Lung,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11742,529,C0041912,Upper Respiratory Infections,,,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11743,529,,,,,,,C0282335,Respiratory tract structure,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11744,529,,,C0472888,McKeown esophagectomy,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11745,529,C0035243,Respiratory Tract Infections,,,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11746,529,C0272285,Heparin-induced thrombocytopenia,,,,,,,https://forums.livescience.com/threads/pe-lung-damage-risk.1391/,author_73
11747,530,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/a-question-about-corona-virus-mortality-rates-in-europe.1400/,author_121
11748,530,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/a-question-about-corona-virus-mortality-rates-in-europe.1400/,author_121
11749,531,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/analytics-and-visualization-on-coronavirus.1382/,author_135
11750,531,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/analytics-and-visualization-on-coronavirus.1382/,author_135
11751,532,C1457887,Symptoms,,,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11752,532,C0221423,Illness (finding),,,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11753,532,,,,,,,C0815353,Male external urethral sphincter,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11754,532,,,C3665472,Chemotherapy,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11755,532,,,C0392920,Chemotherapy Regimen,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11756,532,C0010200,Coughing,,,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11757,532,C0085593,Chills,,,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11758,532,C0015672,Fatigue,,,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11759,532,,,,,,,C0018563,Hand,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11760,532,C1457887,Symptoms,,,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11761,532,,,C1533734,Administration procedure,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11762,532,,,C0087111,Therapeutic procedure,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11763,532,C0239849,Harlequin Fetus,,,,,,,https://forums.livescience.com/threads/symptoms-january-1-mid-feb-2020.1368/,author_158
11764,533,C0024117,Chronic Obstructive Airway Disease,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11765,533,C3714496,Chronic obstructive pulmonary disease of horses,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11766,533,C0239849,Harlequin Fetus,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11767,533,C0231218,Malaise,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11768,533,C1457887,Symptoms,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11769,533,C0009443,Common Cold,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11770,533,C0010200,Coughing,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11771,533,C0041912,Upper Respiratory Infections,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11772,533,C0024117,Chronic Obstructive Airway Disease,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11773,533,C3714496,Chronic obstructive pulmonary disease of horses,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11774,533,C0239849,Harlequin Fetus,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11775,533,C0231218,Malaise,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11776,533,C1457887,Symptoms,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11777,533,C0009443,Common Cold,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11778,533,C0010200,Coughing,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11779,533,C0041912,Upper Respiratory Infections,,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11780,533,C0221423,Illness (finding),,,,,,,https://forums.livescience.com/threads/worried.1349/,author_86
11781,533,,,,,,,C0815353,Male external urethral sphincter,https://forums.livescience.com/threads/worried.1349/,author_86
11782,534,,,,,,,C0230048,Poll - head,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11783,534,,,,,,,C0230048,Poll - head,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11784,534,,,C0034386,Quarantine,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11785,534,,,C0034386,Quarantine,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11786,534,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11787,534,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11788,534,,,C0034386,Quarantine,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11789,534,,,,,,,C3887642,Hippocampus Proper,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11790,534,C3160718,"PARKINSON DISEASE, LATE-ONSET",,,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11791,534,,,C0185003,Reparative closure,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11792,534,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11793,534,,,C0557061,Discussion (procedure),,,,,https://forums.livescience.com/threads/poll-have-you-cancelled-trips-abroad.1299/,author_44
11794,535,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/whether-corona-virus-will-survive-at-higher-temperature-say-35%C2%B0c-and-above.1307/,author_42
11795,535,C0015967,Fever,,,,,,,https://forums.livescience.com/threads/whether-corona-virus-will-survive-at-higher-temperature-say-35%C2%B0c-and-above.1307/,author_42
11796,537,C0021400,Influenza,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11797,537,C0021400,Influenza,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11798,537,C0023380,Lethargy,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11799,537,C1457887,Symptoms,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11800,537,C0031350,Pharyngitis,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11801,537,C0242429,Sore Throat,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11802,537,C0015967,Fever,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11803,537,C0010200,Coughing,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11804,537,C0018681,Headache,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11805,537,C0013404,Dyspnea,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11806,537,C1096446,slight fever,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11807,537,C0751185,Primary Cough Headache,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11808,537,,,,,,,C0024109,Lung,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11809,537,C0021400,Influenza,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11810,537,C5203670,COVID-19,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11811,537,,,C3275067,Cardiac Lead Procedure,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11812,537,C0009443,Common Cold,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11813,537,C0010200,Coughing,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11814,537,C0013404,Dyspnea,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11815,537,C0015967,Fever,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11816,537,C1457887,Symptoms,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11817,537,C0221423,Illness (finding),,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11818,537,,,C0557061,Discussion (procedure),,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11819,537,C0021400,Influenza,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11820,537,C5203670,COVID-19,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11821,537,C1457887,Symptoms,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11822,537,,,C3275067,Cardiac Lead Procedure,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11823,537,C0009443,Common Cold,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11824,537,C0010200,Coughing,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11825,537,C0013404,Dyspnea,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11826,537,C0015967,Fever,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11827,537,C0221423,Illness (finding),,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11828,537,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11829,537,,,C0557061,Discussion (procedure),,,,,https://forums.livescience.com/threads/seasonal-flu-jag.1320/,author_132
11830,538,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/live-science-podcast-lifes-little-mysteries-special-report-coronavirus-march-12.1296/,author_139
11831,538,C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,,,,,,,https://forums.livescience.com/threads/live-science-podcast-lifes-little-mysteries-special-report-coronavirus-march-12.1296/,author_139
11832,538,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/live-science-podcast-lifes-little-mysteries-special-report-coronavirus-march-12.1296/,author_139
11833,538,C5203670,COVID-19,,,,,,,https://forums.livescience.com/threads/live-science-podcast-lifes-little-mysteries-special-report-coronavirus-march-12.1296/,author_139
11834,538,C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,,,,,,,https://forums.livescience.com/threads/live-science-podcast-lifes-little-mysteries-special-report-coronavirus-march-12.1296/,author_139
11835,539,C0009443,Common Cold,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11836,539,C0041912,Upper Respiratory Infections,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11837,539,C0015967,Fever,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11838,539,C0021400,Influenza,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11839,539,C0026769,Multiple Sclerosis,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11840,539,C4042866,Symptom Flare Up,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11841,539,C0012634,Disease,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11842,539,C0037199,Sinusitis,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11843,539,C0221423,Illness (finding),,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11844,539,C0008679,Chronic disease,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11845,539,C0021053,Immune System Diseases,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11846,539,C1517205,Flare,,,,,,,https://forums.livescience.com/threads/health-issues-that-put-people-at-higher-risk.1289/,author_179
11847,540,,,,,,,C0018563,Hand,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11848,540,,,,,,,C0018563,Hand,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11849,540,,,,,,,C0018563,Hand,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11850,540,,,,,,,C0018563,Hand,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11851,540,C0677500,Stinging Sensation,,,,,,,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11852,540,,,,,,,C0040426,Tooth structure,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11853,540,,,,,,,C1305417,Entire elbow region,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11854,540,,,C0392970,Doxorubicin/Docetaxel Regimen,,,,,https://forums.livescience.com/threads/how-often-are-you-washing-your-hands-now.1277/,author_151
11855,541,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/what-can-the-coronavirus-outbreak-teach-us-about-bringing-mars-samples-back-to-earth.1039/,author_145
11856,541,C0206750,Coronavirus Infections,,,,,,,https://forums.livescience.com/threads/what-can-the-coronavirus-outbreak-teach-us-about-bringing-mars-samples-back-to-earth.1039/,author_145
11857,541,C5203670,COVID-19,,,,,,,https://forums.livescience.com/threads/what-can-the-coronavirus-outbreak-teach-us-about-bringing-mars-samples-back-to-earth.1039/,author_145
11858,541,C0021400,Influenza,,,,,,,https://forums.livescience.com/threads/what-can-the-coronavirus-outbreak-teach-us-about-bringing-mars-samples-back-to-earth.1039/,author_145
